edad,sexo,cve_ent,decil,personas,año
28,FEMENINO,31,3,83,2022
24,FEMENINO,31,4,85,2022
27,FEMENINO,31,8,85,2022
22,FEMENINO,31,8,85,2022
28,FEMENINO,31,3,85,2022
18,FEMENINO,31,3,89,2022
26,FEMENINO,31,3,92,2022
22,FEMENINO,31,7,92,2022
24,FEMENINO,31,5,92,2022
19,FEMENINO,31,4,92,2022
24,FEMENINO,31,5,92,2022
24,FEMENINO,31,4,81,2022
22,FEMENINO,31,3,81,2022
20,FEMENINO,31,9,81,2022
29,FEMENINO,31,6,95,2022
29,FEMENINO,31,4,95,2022
25,FEMENINO,31,5,96,2022
28,FEMENINO,31,7,96,2022
22,FEMENINO,31,5,96,2022
22,FEMENINO,31,5,86,2022
29,FEMENINO,31,10,86,2022
26,FEMENINO,31,8,86,2022
19,FEMENINO,31,7,86,2022
25,FEMENINO,31,5,71,2022
24,FEMENINO,31,5,71,2022
29,FEMENINO,31,4,82,2022
27,FEMENINO,31,6,82,2022
23,FEMENINO,31,3,93,2022
25,FEMENINO,31,2,93,2022
22,FEMENINO,31,6,93,2022
21,FEMENINO,31,3,93,2022
23,FEMENINO,31,9,93,2022
25,FEMENINO,31,2,93,2022
22,MASCULINO,31,6,86,2022
25,FEMENINO,31,3,106,2022
22,FEMENINO,31,3,106,2022
24,FEMENINO,31,5,106,2022
18,FEMENINO,31,4,106,2022
28,FEMENINO,31,3,93,2022
18,FEMENINO,31,9,93,2022
20,FEMENINO,31,1,93,2022
29,FEMENINO,31,3,93,2022
25,FEMENINO,31,3,93,2022
27,FEMENINO,31,7,89,2022
18,FEMENINO,31,7,89,2022
18,FEMENINO,31,5,89,2022
20,FEMENINO,31,3,108,2022
20,FEMENINO,31,3,108,2022
29,MASCULINO,31,2,108,2022
19,FEMENINO,31,4,108,2022
20,FEMENINO,31,2,108,2022
29,FEMENINO,31,2,108,2022
22,FEMENINO,31,9,108,2022
29,FEMENINO,31,1,108,2022
26,FEMENINO,31,3,121,2022
19,FEMENINO,31,4,121,2022
25,MASCULINO,31,1,121,2022
26,FEMENINO,31,4,104,2022
21,FEMENINO,31,4,104,2022
29,FEMENINO,31,5,104,2022
21,FEMENINO,31,6,119,2022
28,FEMENINO,31,7,119,2022
25,FEMENINO,31,6,119,2022
22,FEMENINO,31,6,119,2022
29,FEMENINO,31,4,119,2022
25,FEMENINO,31,6,114,2022
26,FEMENINO,31,4,114,2022
18,FEMENINO,31,3,114,2022
18,FEMENINO,31,8,114,2022
26,FEMENINO,31,3,114,2022
26,MASCULINO,31,9,114,2022
20,FEMENINO,31,9,114,2022
29,FEMENINO,31,1,103,2022
28,FEMENINO,31,3,116,2022
29,FEMENINO,31,2,122,2022
28,FEMENINO,31,2,122,2022
23,FEMENINO,31,7,122,2022
21,FEMENINO,31,6,122,2022
24,FEMENINO,31,6,122,2022
23,FEMENINO,31,3,114,2022
29,FEMENINO,31,4,114,2022
25,MASCULINO,31,8,114,2022
25,FEMENINO,31,5,114,2022
