cve_ent,cve_mun,edad,sexo,poblacion
14,14057,27,MASCULINO,1
14,14057,28,FEMENINO,17
14,14057,28,MASCULINO,4
14,14057,29,FEMENINO,17
14,14057,29,MASCULINO,3
14,14058,18,FEMENINO,47
14,14058,18,MASCULINO,17
14,14058,19,FEMENINO,35
14,14058,19,MASCULINO,3
14,14058,20,FEMENINO,53
14,14058,20,MASCULINO,9
14,14058,21,FEMENINO,38
14,14058,21,MASCULINO,12
14,14058,22,FEMENINO,53
14,14058,22,MASCULINO,4
14,14058,23,FEMENINO,51
14,14058,23,MASCULINO,7
14,14058,24,FEMENINO,48
14,14058,24,MASCULINO,12
14,14058,25,FEMENINO,71
14,14058,25,MASCULINO,8
14,14058,26,FEMENINO,31
14,14058,26,MASCULINO,8
14,14058,27,FEMENINO,58
14,14058,27,MASCULINO,3
14,14058,28,FEMENINO,88
14,14058,28,MASCULINO,7
14,14058,29,FEMENINO,34
14,14058,29,MASCULINO,5
14,14059,18,FEMENINO,21
14,14059,18,MASCULINO,11
14,14059,19,FEMENINO,35
14,14059,19,MASCULINO,15
14,14059,20,FEMENINO,60
14,14059,20,MASCULINO,14
14,14059,21,FEMENINO,48
14,14059,21,MASCULINO,18
14,14059,22,FEMENINO,37
14,14059,23,FEMENINO,42
14,14059,23,MASCULINO,12
14,14059,24,FEMENINO,69
14,14059,24,MASCULINO,10
14,14059,25,FEMENINO,50
14,14059,25,MASCULINO,17
14,14059,26,FEMENINO,67
14,14059,26,MASCULINO,9
14,14059,27,FEMENINO,55
14,14059,28,FEMENINO,55
14,14059,28,MASCULINO,10
14,14059,29,FEMENINO,57
14,14060,18,FEMENINO,15
14,14060,18,MASCULINO,14
14,14060,19,FEMENINO,11
14,14060,19,MASCULINO,5
14,14060,20,FEMENINO,18
14,14060,20,MASCULINO,9
14,14060,21,FEMENINO,16
14,14060,21,MASCULINO,6
14,14060,22,FEMENINO,21
14,14060,22,MASCULINO,4
14,14060,23,FEMENINO,24
14,14060,23,MASCULINO,7
14,14060,24,FEMENINO,12
14,14060,24,MASCULINO,1
14,14060,25,FEMENINO,20
14,14060,25,MASCULINO,8
14,14060,26,FEMENINO,11
14,14060,26,MASCULINO,3
14,14060,27,FEMENINO,14
14,14060,27,MASCULINO,3
14,14060,28,FEMENINO,23
14,14060,28,MASCULINO,6
14,14060,29,FEMENINO,23
14,14060,29,MASCULINO,1
14,14061,18,FEMENINO,131
14,14061,18,MASCULINO,113
14,14061,19,FEMENINO,129
14,14061,19,MASCULINO,80
14,14061,20,FEMENINO,141
14,14061,20,MASCULINO,105
14,14061,21,FEMENINO,114
14,14061,21,MASCULINO,70
14,14061,22,FEMENINO,134
14,14061,22,MASCULINO,80
14,14061,23,FEMENINO,134
14,14061,23,MASCULINO,74
14,14061,24,FEMENINO,147
14,14061,24,MASCULINO,89
14,14061,25,FEMENINO,112
14,14061,25,MASCULINO,84
14,14061,26,FEMENINO,113
14,14061,26,MASCULINO,63
14,14061,27,FEMENINO,111
14,14061,27,MASCULINO,83
14,14061,28,FEMENINO,135
14,14061,28,MASCULINO,83
14,14061,29,FEMENINO,126
14,14061,29,MASCULINO,69
14,14062,18,FEMENINO,8
14,14062,18,MASCULINO,6
14,14062,19,FEMENINO,14
14,14062,19,MASCULINO,1
14,14062,20,FEMENINO,14
14,14062,20,MASCULINO,3
14,14062,21,FEMENINO,12
14,14062,21,MASCULINO,2
14,14062,22,FEMENINO,14
14,14062,22,MASCULINO,5
14,14062,23,FEMENINO,15
14,14062,24,FEMENINO,10
14,14062,24,MASCULINO,2
14,14062,25,FEMENINO,17
14,14062,25,MASCULINO,2
14,14062,26,FEMENINO,10
14,14062,26,MASCULINO,2
14,14062,27,FEMENINO,11
14,14062,28,FEMENINO,8
14,14062,28,MASCULINO,1
14,14062,29,FEMENINO,15
14,14062,29,MASCULINO,1
14,14063,18,FEMENINO,291
14,14063,18,MASCULINO,133
14,14063,19,FEMENINO,186
14,14063,19,MASCULINO,69
14,14063,20,FEMENINO,349
14,14063,20,MASCULINO,102
14,14063,21,FEMENINO,215
14,14063,21,MASCULINO,68
14,14063,22,FEMENINO,343
14,14063,22,MASCULINO,137
14,14063,23,FEMENINO,403
14,14063,23,MASCULINO,67
14,14063,24,FEMENINO,285
14,14063,24,MASCULINO,74
14,14063,25,FEMENINO,384
14,14063,25,MASCULINO,61
14,14063,26,FEMENINO,306
14,14063,26,MASCULINO,46
14,14063,27,FEMENINO,282
14,14063,27,MASCULINO,89
14,14063,28,FEMENINO,256
14,14063,28,MASCULINO,14
14,14063,29,FEMENINO,304
14,14063,29,MASCULINO,55
14,14064,18,FEMENINO,132
14,14064,18,MASCULINO,51
14,14064,19,FEMENINO,209
14,14064,19,MASCULINO,49
14,14064,20,FEMENINO,97
14,14064,20,MASCULINO,33
14,14064,21,FEMENINO,174
14,14064,21,MASCULINO,41
14,14064,22,FEMENINO,146
14,14064,22,MASCULINO,57
14,14064,23,FEMENINO,210
14,14064,23,MASCULINO,47
14,14064,24,FEMENINO,191
14,14064,24,MASCULINO,18
14,14064,25,FEMENINO,170
14,14064,25,MASCULINO,26
14,14064,26,FEMENINO,208
14,14064,26,MASCULINO,25
14,14064,27,FEMENINO,248
14,14064,27,MASCULINO,30
14,14064,28,FEMENINO,174
14,14064,28,MASCULINO,6
14,14064,29,FEMENINO,213
14,14064,29,MASCULINO,21
14,14065,18,FEMENINO,29
14,14065,18,MASCULINO,30
14,14065,19,FEMENINO,41
14,14065,19,MASCULINO,11
14,14065,20,FEMENINO,36
14,14065,20,MASCULINO,12
14,14065,21,FEMENINO,47
14,14065,21,MASCULINO,3
14,14065,22,FEMENINO,45
14,14065,22,MASCULINO,15
14,14065,23,FEMENINO,43
14,14065,23,MASCULINO,23
14,14065,24,FEMENINO,58
14,14065,24,MASCULINO,12
14,14065,25,FEMENINO,81
14,14065,25,MASCULINO,9
14,14065,26,FEMENINO,66
14,14065,26,MASCULINO,3
14,14065,27,FEMENINO,60
14,14065,27,MASCULINO,3
14,14065,28,FEMENINO,55
14,14065,28,MASCULINO,6
14,14065,29,FEMENINO,67
14,14066,18,FEMENINO,237
14,14066,18,MASCULINO,109
14,14066,19,FEMENINO,212
14,14066,19,MASCULINO,62
14,14066,20,FEMENINO,235
14,14066,20,MASCULINO,94
14,14066,21,FEMENINO,219
14,14066,21,MASCULINO,48
14,14066,22,FEMENINO,206
14,14066,22,MASCULINO,79
14,14066,23,FEMENINO,265
14,14066,23,MASCULINO,41
14,14066,24,FEMENINO,216
14,14066,24,MASCULINO,83
14,14066,25,FEMENINO,279
14,14066,25,MASCULINO,48
14,14066,26,FEMENINO,251
14,14066,26,MASCULINO,39
14,14066,27,FEMENINO,235
14,14066,27,MASCULINO,39
14,14066,28,FEMENINO,147
14,14066,28,MASCULINO,8
14,14066,29,FEMENINO,230
14,14066,29,MASCULINO,32
14,14067,18,FEMENINO,701
14,14067,18,MASCULINO,493
14,14067,19,FEMENINO,448
14,14067,19,MASCULINO,303
14,14067,20,FEMENINO,752
14,14067,20,MASCULINO,364
14,14067,21,FEMENINO,848
14,14067,21,MASCULINO,387
14,14067,22,FEMENINO,828
14,14067,22,MASCULINO,394
14,14067,23,FEMENINO,1073
14,14067,23,MASCULINO,247
14,14067,24,FEMENINO,667
14,14067,24,MASCULINO,180
14,14067,25,FEMENINO,795
14,14067,25,MASCULINO,244
14,14067,26,FEMENINO,1037
14,14067,26,MASCULINO,168
14,14067,27,FEMENINO,1104
14,14067,27,MASCULINO,284
14,14067,28,FEMENINO,721
14,14067,28,MASCULINO,210
14,14067,29,FEMENINO,898
14,14067,29,MASCULINO,76
14,14068,18,FEMENINO,48
14,14068,18,MASCULINO,20
14,14068,19,FEMENINO,42
14,14068,19,MASCULINO,35
14,14068,20,FEMENINO,50
14,14068,20,MASCULINO,3
14,14068,21,FEMENINO,35
14,14068,21,MASCULINO,18
14,14068,22,FEMENINO,58
14,14068,22,MASCULINO,13
14,14068,23,FEMENINO,46
14,14068,23,MASCULINO,16
14,14068,24,FEMENINO,33
14,14068,24,MASCULINO,18
14,14068,25,FEMENINO,44
14,14068,25,MASCULINO,12
14,14068,26,FEMENINO,68
14,14068,26,MASCULINO,6
14,14068,27,FEMENINO,40
14,14068,27,MASCULINO,7
14,14068,28,FEMENINO,33
14,14068,28,MASCULINO,13
14,14068,29,FEMENINO,80
14,14068,29,MASCULINO,19
14,14069,18,FEMENINO,44
14,14069,18,MASCULINO,11
14,14069,19,FEMENINO,49
14,14069,19,MASCULINO,15
14,14069,20,FEMENINO,44
14,14069,20,MASCULINO,21
14,14069,21,FEMENINO,58
14,14069,21,MASCULINO,21
14,14069,22,FEMENINO,46
14,14069,23,FEMENINO,38
14,14069,23,MASCULINO,16
14,14069,24,FEMENINO,72
14,14069,24,MASCULINO,5
14,14069,25,FEMENINO,63
14,14069,25,MASCULINO,2
14,14069,26,FEMENINO,29
14,14069,27,FEMENINO,45
14,14069,27,MASCULINO,7
14,14069,28,FEMENINO,48
14,14069,28,MASCULINO,11
14,14069,29,FEMENINO,34
14,14070,18,FEMENINO,961
14,14070,18,MASCULINO,361
14,14070,19,FEMENINO,921
14,14070,19,MASCULINO,378
14,14070,20,FEMENINO,967
14,14070,20,MASCULINO,356
14,14070,21,FEMENINO,919
14,14070,21,MASCULINO,151
14,14070,22,FEMENINO,937
14,14070,22,MASCULINO,276
14,14070,23,FEMENINO,804
14,14070,23,MASCULINO,242
14,14070,24,FEMENINO,1138
14,14070,24,MASCULINO,259
14,14070,25,FEMENINO,1008
14,14070,25,MASCULINO,179
14,14070,26,FEMENINO,1047
14,14070,26,MASCULINO,118
14,14070,27,FEMENINO,840
14,14070,27,MASCULINO,77
14,14070,28,FEMENINO,1120
14,14070,28,MASCULINO,166
14,14070,29,FEMENINO,939
14,14070,29,MASCULINO,121
14,14071,18,FEMENINO,12
14,14071,18,MASCULINO,1
14,14071,19,FEMENINO,10
14,14071,19,MASCULINO,6
14,14071,20,FEMENINO,13
14,14071,20,MASCULINO,8
14,14071,21,FEMENINO,14
14,14071,21,MASCULINO,6
14,14071,22,FEMENINO,19
14,14071,22,MASCULINO,3
14,14071,23,FEMENINO,11
14,14071,23,MASCULINO,2
14,14071,24,FEMENINO,9
14,14071,24,MASCULINO,4
14,14071,25,FEMENINO,15
14,14071,25,MASCULINO,4
14,14071,26,FEMENINO,17
14,14071,26,MASCULINO,4
14,14071,27,FEMENINO,19
14,14071,27,MASCULINO,3
14,14071,28,FEMENINO,12
14,14071,28,MASCULINO,1
14,14071,29,FEMENINO,9
14,14072,18,FEMENINO,37
14,14072,18,MASCULINO,4
14,14072,19,FEMENINO,11
14,14072,19,MASCULINO,10
14,14072,20,FEMENINO,26
14,14072,20,MASCULINO,16
14,14072,21,FEMENINO,20
14,14072,21,MASCULINO,6
14,14072,22,FEMENINO,21
14,14072,22,MASCULINO,10
14,14072,23,FEMENINO,28
14,14072,23,MASCULINO,8
14,14072,24,FEMENINO,16
14,14072,24,MASCULINO,9
14,14072,25,FEMENINO,17
14,14072,25,MASCULINO,6
14,14072,26,FEMENINO,37
14,14072,26,MASCULINO,12
14,14072,27,FEMENINO,22
14,14072,27,MASCULINO,3
14,14072,28,FEMENINO,26
14,14072,28,MASCULINO,15
14,14072,29,FEMENINO,38
14,14072,29,MASCULINO,4
14,14073,18,FEMENINO,250
14,14073,18,MASCULINO,132
14,14073,19,FEMENINO,184
14,14073,19,MASCULINO,85
14,14073,20,FEMENINO,281
14,14073,20,MASCULINO,109
14,14073,21,FEMENINO,216
14,14073,21,MASCULINO,49
14,14073,22,FEMENINO,281
14,14073,22,MASCULINO,64
14,14073,23,FEMENINO,251
14,14073,23,MASCULINO,39
14,14073,24,FEMENINO,365
14,14073,24,MASCULINO,33
14,14073,25,FEMENINO,206
14,14073,25,MASCULINO,29
14,14073,26,FEMENINO,305
14,14073,26,MASCULINO,43
14,14073,27,FEMENINO,317
14,14073,27,MASCULINO,70
14,14073,28,FEMENINO,272
14,14073,28,MASCULINO,51
14,14073,29,FEMENINO,327
14,14073,29,MASCULINO,41
14,14074,18,FEMENINO,26
14,14074,18,MASCULINO,24
14,14074,19,FEMENINO,36
14,14074,19,MASCULINO,22
14,14074,20,FEMENINO,26
14,14074,20,MASCULINO,22
14,14074,21,FEMENINO,79
14,14074,21,MASCULINO,13
14,14074,22,FEMENINO,30
14,14074,22,MASCULINO,13
14,14074,23,FEMENINO,33
14,14074,23,MASCULINO,7
14,14074,24,FEMENINO,63
14,14074,24,MASCULINO,9
14,14074,25,FEMENINO,93
14,14074,25,MASCULINO,10
14,14074,26,FEMENINO,52
14,14074,26,MASCULINO,3
14,14074,27,FEMENINO,73
14,14074,27,MASCULINO,11
14,14074,28,FEMENINO,55
14,14074,28,MASCULINO,6
14,14074,29,FEMENINO,74
14,14074,29,MASCULINO,14
14,14075,18,FEMENINO,10
14,14075,18,MASCULINO,4
14,14075,19,FEMENINO,15
14,14075,19,MASCULINO,3
14,14075,20,FEMENINO,7
14,14075,20,MASCULINO,5
14,14075,21,FEMENINO,9
14,14075,21,MASCULINO,5
14,14075,22,FEMENINO,12
14,14075,22,MASCULINO,4
14,14075,23,FEMENINO,15
14,14075,23,MASCULINO,3
14,14075,24,FEMENINO,11
14,14075,24,MASCULINO,2
14,14075,25,FEMENINO,14
14,14075,25,MASCULINO,2
14,14075,26,FEMENINO,14
14,14075,26,MASCULINO,2
14,14075,27,FEMENINO,12
14,14075,28,FEMENINO,11
14,14075,29,FEMENINO,17
14,14075,29,MASCULINO,1
14,14076,18,FEMENINO,10
14,14076,18,MASCULINO,10
14,14076,19,FEMENINO,14
14,14076,19,MASCULINO,10
14,14076,20,FEMENINO,11
14,14076,20,MASCULINO,10
14,14076,21,FEMENINO,5
14,14076,21,MASCULINO,10
14,14076,22,FEMENINO,14
14,14076,22,MASCULINO,9
14,14076,23,FEMENINO,13
14,14076,23,MASCULINO,5
14,14076,24,FEMENINO,11
14,14076,24,MASCULINO,1
14,14076,25,FEMENINO,15
14,14076,25,MASCULINO,8
14,14076,26,FEMENINO,24
14,14076,26,MASCULINO,4
14,14076,27,FEMENINO,11
14,14076,27,MASCULINO,10
14,14076,28,FEMENINO,14
14,14076,28,MASCULINO,4
14,14076,29,FEMENINO,23
14,14076,29,MASCULINO,7
14,14077,18,FEMENINO,78
14,14077,18,MASCULINO,25
14,14077,19,FEMENINO,100
14,14077,19,MASCULINO,32
14,14077,20,FEMENINO,106
14,14077,20,MASCULINO,28
14,14077,21,FEMENINO,105
14,14077,21,MASCULINO,17
14,14077,22,FEMENINO,65
14,14077,22,MASCULINO,47
14,14077,23,FEMENINO,113
14,14077,23,MASCULINO,35
14,14077,24,FEMENINO,101
14,14077,24,MASCULINO,28
14,14077,25,FEMENINO,195
14,14077,25,MASCULINO,39
14,14077,26,FEMENINO,83
14,14077,26,MASCULINO,4
14,14077,27,FEMENINO,112
14,14077,27,MASCULINO,14
14,14077,28,FEMENINO,106
14,14077,28,MASCULINO,15
14,14077,29,FEMENINO,81
14,14077,29,MASCULINO,10
14,14078,18,FEMENINO,115
14,14078,18,MASCULINO,46
14,14078,19,FEMENINO,28
14,14078,19,MASCULINO,26
14,14078,20,FEMENINO,89
14,14078,20,MASCULINO,60
14,14078,21,FEMENINO,71
14,14078,21,MASCULINO,24
14,14078,22,FEMENINO,101
14,14078,22,MASCULINO,32
14,14078,23,FEMENINO,76
14,14078,23,MASCULINO,14
14,14078,24,FEMENINO,106
14,14078,24,MASCULINO,39
14,14078,25,FEMENINO,131
14,14078,25,MASCULINO,25
14,14078,26,FEMENINO,123
14,14078,26,MASCULINO,21
14,14078,27,FEMENINO,121
14,14078,27,MASCULINO,8
14,14078,28,FEMENINO,140
14,14078,28,MASCULINO,20
14,14078,29,FEMENINO,102
14,14078,29,MASCULINO,16
14,14079,18,FEMENINO,59
14,14079,18,MASCULINO,5
14,14079,19,FEMENINO,42
14,14079,19,MASCULINO,9
14,14079,20,FEMENINO,62
14,14079,20,MASCULINO,20
14,14079,21,FEMENINO,78
14,14079,21,MASCULINO,20
14,14079,22,FEMENINO,49
14,14079,22,MASCULINO,5
14,14079,23,FEMENINO,78
14,14079,23,MASCULINO,15
14,14079,24,FEMENINO,71
14,14079,24,MASCULINO,15
14,14079,25,FEMENINO,64
14,14079,25,MASCULINO,9
14,14079,26,FEMENINO,49
14,14079,26,MASCULINO,2
14,14079,27,FEMENINO,82
14,14079,27,MASCULINO,11
14,14079,28,FEMENINO,68
14,14079,28,MASCULINO,4
14,14079,29,FEMENINO,51
14,14079,29,MASCULINO,5
14,14080,18,FEMENINO,15
14,14080,18,MASCULINO,8
14,14080,19,FEMENINO,6
14,14080,19,MASCULINO,9
14,14080,20,FEMENINO,16
14,14080,20,MASCULINO,2
14,14080,21,FEMENINO,21
14,14080,21,MASCULINO,4
14,14080,22,FEMENINO,8
14,14080,22,MASCULINO,6
14,14080,23,FEMENINO,23
14,14080,23,MASCULINO,3
14,14080,24,FEMENINO,28
14,14080,24,MASCULINO,2
14,14080,25,FEMENINO,21
14,14080,25,MASCULINO,6
14,14080,26,FEMENINO,22
14,14080,27,FEMENINO,24
14,14080,27,MASCULINO,2
14,14080,28,FEMENINO,28
14,14080,28,MASCULINO,1
14,14080,29,FEMENINO,15
14,14080,29,MASCULINO,5
14,14081,18,FEMENINO,10
14,14081,18,MASCULINO,4
14,14081,19,FEMENINO,10
14,14081,19,MASCULINO,6
14,14081,20,FEMENINO,13
14,14081,20,MASCULINO,8
14,14081,21,FEMENINO,9
14,14081,21,MASCULINO,3
14,14081,22,FEMENINO,13
14,14081,22,MASCULINO,11
14,14081,23,FEMENINO,14
14,14081,23,MASCULINO,2
14,14081,24,FEMENINO,15
14,14081,24,MASCULINO,4
14,14081,25,FEMENINO,14
14,14081,25,MASCULINO,5
14,14081,26,FEMENINO,12
14,14081,26,MASCULINO,3
14,14081,27,FEMENINO,17
14,14081,27,MASCULINO,3
14,14081,28,FEMENINO,14
14,14081,28,MASCULINO,4
14,14081,29,FEMENINO,21
14,14081,29,MASCULINO,1
14,14082,18,FEMENINO,50
14,14082,18,MASCULINO,39
14,14082,19,FEMENINO,82
14,14082,19,MASCULINO,37
14,14082,20,FEMENINO,116
14,14082,20,MASCULINO,38
14,14082,21,FEMENINO,129
14,14082,21,MASCULINO,22
14,14082,22,FEMENINO,131
14,14082,22,MASCULINO,61
14,14082,23,FEMENINO,131
14,14082,23,MASCULINO,41
14,14082,24,FEMENINO,159
14,14082,24,MASCULINO,22
14,14082,25,FEMENINO,144
14,14082,25,MASCULINO,26
14,14082,26,FEMENINO,128
14,14082,26,MASCULINO,13
14,14082,27,FEMENINO,135
14,14082,27,MASCULINO,21
14,14082,28,FEMENINO,113
14,14082,28,MASCULINO,37
14,14082,29,FEMENINO,116
14,14082,29,MASCULINO,19
14,14083,18,FEMENINO,218
14,14083,18,MASCULINO,112
14,14083,19,FEMENINO,301
14,14083,19,MASCULINO,87
14,14083,20,FEMENINO,455
14,14083,20,MASCULINO,160
14,14083,21,FEMENINO,254
14,14083,21,MASCULINO,52
14,14083,22,FEMENINO,302
14,14083,22,MASCULINO,39
14,14083,23,FEMENINO,355
14,14083,23,MASCULINO,51
14,14083,24,FEMENINO,252
14,14083,24,MASCULINO,83
14,14083,25,FEMENINO,359
14,14083,25,MASCULINO,66
14,14083,26,FEMENINO,242
14,14083,26,MASCULINO,82
14,14083,27,FEMENINO,293
14,14083,27,MASCULINO,63
14,14083,28,FEMENINO,272
14,14083,28,MASCULINO,59
14,14083,29,FEMENINO,249
14,14083,29,MASCULINO,30
14,14084,18,FEMENINO,24
14,14084,18,MASCULINO,27
14,14084,19,FEMENINO,47
14,14084,19,MASCULINO,24
14,14084,20,FEMENINO,58
14,14084,20,MASCULINO,21
14,14084,21,FEMENINO,31
14,14084,21,MASCULINO,16
14,14084,22,FEMENINO,50
14,14084,22,MASCULINO,10
14,14084,23,FEMENINO,36
14,14084,23,MASCULINO,22
14,14084,24,FEMENINO,40
14,14084,24,MASCULINO,9
14,14084,25,FEMENINO,76
14,14084,25,MASCULINO,3
14,14084,26,FEMENINO,50
14,14084,26,MASCULINO,19
14,14084,27,FEMENINO,48
14,14084,27,MASCULINO,14
14,14084,28,FEMENINO,35
14,14084,28,MASCULINO,5
14,14084,29,FEMENINO,54
14,14084,29,MASCULINO,15
14,14085,18,FEMENINO,158
14,14085,18,MASCULINO,52
14,14085,19,FEMENINO,113
14,14085,19,MASCULINO,36
14,14085,20,FEMENINO,97
14,14085,20,MASCULINO,31
14,14085,21,FEMENINO,93
14,14085,21,MASCULINO,52
14,14085,22,FEMENINO,136
14,14085,22,MASCULINO,19
14,14085,23,FEMENINO,76
14,14085,23,MASCULINO,38
14,14085,24,FEMENINO,101
14,14085,24,MASCULINO,46
14,14085,25,FEMENINO,135
14,14085,25,MASCULINO,25
14,14085,26,FEMENINO,145
14,14085,26,MASCULINO,40
14,14085,27,FEMENINO,135
14,14085,27,MASCULINO,33
14,14085,28,FEMENINO,120
14,14085,28,MASCULINO,3
14,14085,29,FEMENINO,131
14,14085,29,MASCULINO,16
14,14086,18,FEMENINO,105
14,14086,18,MASCULINO,33
14,14086,19,FEMENINO,103
14,14086,19,MASCULINO,19
14,14086,20,FEMENINO,141
14,14086,20,MASCULINO,13
14,14086,21,FEMENINO,128
14,14086,21,MASCULINO,8
14,14086,22,FEMENINO,112
14,14086,22,MASCULINO,8
14,14086,23,FEMENINO,103
14,14086,23,MASCULINO,21
14,14086,24,FEMENINO,95
14,14086,24,MASCULINO,10
14,14086,25,FEMENINO,147
14,14086,25,MASCULINO,1
14,14086,26,FEMENINO,126
14,14086,26,MASCULINO,19
14,14086,27,FEMENINO,134
14,14086,27,MASCULINO,24
14,14086,28,FEMENINO,99
14,14086,28,MASCULINO,13
14,14086,29,FEMENINO,134
14,14086,29,MASCULINO,6
14,14087,18,FEMENINO,47
14,14087,18,MASCULINO,22
14,14087,19,FEMENINO,61
14,14087,19,MASCULINO,15
14,14087,20,FEMENINO,34
14,14087,20,MASCULINO,22
14,14087,21,FEMENINO,57
14,14087,21,MASCULINO,27
14,14087,22,FEMENINO,60
14,14087,22,MASCULINO,12
14,14087,23,FEMENINO,72
14,14087,23,MASCULINO,16
14,14087,24,FEMENINO,62
14,14087,24,MASCULINO,31
14,14087,25,FEMENINO,38
14,14087,25,MASCULINO,23
14,14087,26,FEMENINO,66
14,14087,26,MASCULINO,7
14,14087,27,FEMENINO,60
14,14087,27,MASCULINO,14
14,14087,28,FEMENINO,84
14,14087,28,MASCULINO,4
14,14087,29,FEMENINO,58
14,14087,29,MASCULINO,8
14,14088,18,FEMENINO,48
14,14088,18,MASCULINO,17
14,14088,19,FEMENINO,45
14,14088,19,MASCULINO,18
14,14088,20,FEMENINO,48
14,14088,20,MASCULINO,19
14,14088,21,FEMENINO,34
14,14088,21,MASCULINO,28
14,14088,22,FEMENINO,56
14,14088,22,MASCULINO,18
14,14088,23,FEMENINO,46
14,14088,23,MASCULINO,12
14,14088,24,FEMENINO,57
14,14088,24,MASCULINO,24
14,14088,25,FEMENINO,47
14,14088,25,MASCULINO,16
14,14088,26,FEMENINO,61
14,14088,26,MASCULINO,12
14,14088,27,FEMENINO,57
14,14088,27,MASCULINO,16
14,14088,28,FEMENINO,42
14,14088,28,MASCULINO,19
14,14088,29,FEMENINO,61
14,14088,29,MASCULINO,7
14,14089,18,FEMENINO,8
14,14089,18,MASCULINO,9
14,14089,19,FEMENINO,14
14,14089,19,MASCULINO,3
14,14089,20,FEMENINO,13
14,14089,20,MASCULINO,6
14,14089,21,FEMENINO,8
14,14089,21,MASCULINO,3
14,14089,22,FEMENINO,12
14,14089,22,MASCULINO,2
14,14089,23,FEMENINO,15
14,14089,23,MASCULINO,3
14,14089,24,FEMENINO,14
14,14089,24,MASCULINO,2
14,14089,25,FEMENINO,17
14,14089,25,MASCULINO,2
14,14089,26,FEMENINO,26
14,14089,26,MASCULINO,4
14,14089,27,FEMENINO,14
14,14089,27,MASCULINO,4
14,14089,28,FEMENINO,24
14,14089,28,MASCULINO,1
14,14089,29,FEMENINO,21
14,14089,29,MASCULINO,1
14,14090,18,FEMENINO,5
14,14090,18,MASCULINO,13
14,14090,19,FEMENINO,26
14,14090,20,FEMENINO,13
14,14090,20,MASCULINO,8
14,14090,21,FEMENINO,4
14,14090,22,FEMENINO,22
14,14090,22,MASCULINO,6
14,14090,23,FEMENINO,28
14,14090,23,MASCULINO,5
14,14090,24,FEMENINO,33
14,14090,24,MASCULINO,6
14,14090,25,FEMENINO,14
14,14090,25,MASCULINO,6
14,14090,26,FEMENINO,24
14,14090,26,MASCULINO,2
14,14090,27,FEMENINO,32
14,14090,28,FEMENINO,45
14,14090,28,MASCULINO,6
14,14090,29,FEMENINO,26
14,14090,29,MASCULINO,11
14,14091,18,FEMENINO,152
14,14091,18,MASCULINO,76
14,14091,19,FEMENINO,181
14,14091,19,MASCULINO,50
14,14091,20,FEMENINO,128
14,14091,20,MASCULINO,55
14,14091,21,FEMENINO,151
14,14091,21,MASCULINO,35
14,14091,22,FEMENINO,139
14,14091,22,MASCULINO,30
14,14091,23,FEMENINO,185
14,14091,23,MASCULINO,63
14,14091,24,FEMENINO,96
14,14091,24,MASCULINO,43
14,14091,25,FEMENINO,192
14,14091,25,MASCULINO,24
14,14091,26,FEMENINO,232
14,14091,26,MASCULINO,34
14,14091,27,FEMENINO,159
14,14091,27,MASCULINO,31
14,14091,28,FEMENINO,186
14,14091,28,MASCULINO,16
14,14091,29,FEMENINO,140
14,14091,29,MASCULINO,20
14,14092,18,FEMENINO,47
14,14092,18,MASCULINO,7
14,14092,19,FEMENINO,18
14,14092,19,MASCULINO,8
14,14092,20,FEMENINO,36
14,14092,20,MASCULINO,18
14,14092,21,FEMENINO,34
14,14092,21,MASCULINO,8
14,14092,22,FEMENINO,17
14,14092,22,MASCULINO,13
14,14092,23,FEMENINO,32
14,14092,23,MASCULINO,9
14,14092,24,FEMENINO,40
14,14092,24,MASCULINO,3
14,14092,25,FEMENINO,32
14,14092,25,MASCULINO,21
14,14092,26,FEMENINO,60
14,14092,26,MASCULINO,8
14,14092,27,FEMENINO,45
14,14092,27,MASCULINO,5
14,14092,28,FEMENINO,71
14,14092,28,MASCULINO,3
14,14092,29,FEMENINO,38
14,14092,29,MASCULINO,9
14,14093,18,FEMENINO,357
14,14093,18,MASCULINO,415
14,14093,19,FEMENINO,345
14,14093,19,MASCULINO,90
14,14093,20,FEMENINO,442
14,14093,20,MASCULINO,127
14,14093,21,FEMENINO,416
14,14093,21,MASCULINO,159
14,14093,22,FEMENINO,355
14,14093,22,MASCULINO,91
14,14093,23,FEMENINO,300
14,14093,23,MASCULINO,98
14,14093,24,FEMENINO,309
14,14093,24,MASCULINO,151
14,14093,25,FEMENINO,425
14,14093,25,MASCULINO,166
14,14093,26,FEMENINO,338
14,14093,26,MASCULINO,60
14,14093,27,FEMENINO,453
14,14093,27,MASCULINO,66
14,14093,28,FEMENINO,492
14,14093,28,MASCULINO,76
14,14093,29,FEMENINO,629
14,14093,29,MASCULINO,68
14,14094,18,FEMENINO,191
14,14094,18,MASCULINO,97
14,14094,19,FEMENINO,117
14,14094,19,MASCULINO,87
14,14094,20,FEMENINO,179
14,14094,20,MASCULINO,87
14,14094,21,FEMENINO,139
14,14094,21,MASCULINO,99
14,14094,22,FEMENINO,172
14,14094,22,MASCULINO,63
14,14094,23,FEMENINO,228
14,14094,23,MASCULINO,39
14,14094,24,FEMENINO,191
14,14094,24,MASCULINO,45
14,14094,25,FEMENINO,171
14,14094,25,MASCULINO,78
14,14094,26,FEMENINO,194
14,14094,26,MASCULINO,29
14,14094,27,FEMENINO,198
14,14094,27,MASCULINO,29
