año,cve_mun,cve_ent,candidatos_estimados,beneficiarios,tasa
2019,20164,20,319,18,0.05642633228840126
2020,20164,20,319,23,0.07210031347962383
2021,20164,20,320,20,0.0625
2022,20164,20,321,14,0.04361370716510903
2023,20164,20,322,4,0.012422360248447204
2024,20164,20,323,0,0.0
2025,20164,20,325,0,0.0
2019,20165,20,127,8,0.06299212598425197
2020,20165,20,127,16,0.12598425196850394
2021,20165,20,127,13,0.10236220472440945
2022,20165,20,128,2,0.015625
2023,20165,20,128,0,0.0
2024,20165,20,129,0,0.0
2025,20165,20,129,0,0.0
2019,20166,20,829,294,0.3546441495778046
2020,20166,20,829,406,0.4897466827503016
2021,20166,20,831,340,0.4091456077015644
2022,20166,20,833,193,0.23169267707082833
2023,20166,20,836,100,0.11961722488038277
2024,20166,20,839,75,0.08939213349225268
2025,20166,20,844,48,0.05687203791469194
2019,20167,20,230,1,0.004347826086956522
2020,20167,20,230,12,0.05217391304347826
2021,20167,20,231,17,0.0735930735930736
2022,20167,20,231,6,0.025974025974025976
2023,20167,20,232,4,0.017241379310344827
2024,20167,20,233,0,0.0
2025,20167,20,234,0,0.0
2019,20168,20,67,2,0.029850746268656716
2020,20168,20,67,1,0.014925373134328358
2021,20168,20,67,1,0.014925373134328358
2022,20168,20,67,1,0.014925373134328358
2023,20168,20,68,0,0.0
2024,20168,20,68,0,0.0
2025,20168,20,68,2,0.029411764705882353
2019,20169,20,314,13,0.041401273885350316
2020,20169,20,314,16,0.050955414012738856
2021,20169,20,315,22,0.06984126984126984
2022,20169,20,316,23,0.07278481012658228
2023,20169,20,317,34,0.10725552050473186
2024,20169,20,318,29,0.09119496855345911
2025,20169,20,320,35,0.109375
2019,20170,20,548,103,0.18795620437956204
2020,20170,20,548,93,0.16970802919708028
2021,20170,20,549,11,0.020036429872495445
2022,20170,20,551,4,0.007259528130671506
2023,20170,20,553,0,0.0
2024,20170,20,555,0,0.0
2025,20170,20,558,1,0.0017921146953405018
2019,20171,20,1262,138,0.10935023771790808
2020,20171,20,1262,242,0.19175911251980982
2021,20171,20,1265,410,0.3241106719367589
2022,20171,20,1269,511,0.4026792750197006
2023,20171,20,1273,218,0.17124901806755696
2024,20171,20,1278,171,0.13380281690140844
2025,20171,20,1285,176,0.1369649805447471
2019,20172,20,19,7,0.3684210526315789
2020,20172,20,19,10,0.5263157894736842
2021,20172,20,19,10,0.5263157894736842
2022,20172,20,19,3,0.15789473684210525
2023,20172,20,19,0,0.0
2024,20172,20,19,0,0.0
2025,20172,20,19,0,0.0
2019,20173,20,103,20,0.1941747572815534
2020,20173,20,103,32,0.3106796116504854
2021,20173,20,103,18,0.17475728155339806
2022,20173,20,104,10,0.09615384615384616
2023,20173,20,104,2,0.019230769230769232
2024,20173,20,104,0,0.0
2025,20173,20,105,0,0.0
2019,20174,20,195,60,0.3076923076923077
2020,20174,20,195,52,0.26666666666666666
2021,20174,20,196,30,0.15306122448979592
2022,20174,20,196,15,0.07653061224489796
2023,20174,20,197,10,0.050761421319796954
2024,20174,20,197,7,0.03553299492385787
2025,20174,20,198,8,0.04040404040404041
2019,20175,20,147,8,0.05442176870748299
2020,20175,20,147,11,0.07482993197278912
2021,20175,20,147,9,0.061224489795918366
2022,20175,20,148,3,0.02027027027027027
2023,20175,20,148,0,0.0
2024,20175,20,149,0,0.0
2025,20175,20,150,2,0.013333333333333334
2019,20176,20,150,19,0.12666666666666668
2020,20176,20,150,27,0.18
2021,20176,20,150,30,0.2
2022,20176,20,151,22,0.1456953642384106
2023,20176,20,151,0,0.0
2024,20176,20,152,0,0.0
2025,20176,20,153,8,0.05228758169934641
2019,20177,20,778,69,0.08868894601542417
2020,20177,20,778,73,0.09383033419023136
2021,20177,20,780,88,0.11282051282051282
2022,20177,20,782,59,0.07544757033248081
2023,20177,20,785,89,0.11337579617834395
2024,20177,20,788,62,0.07868020304568528
2025,20177,20,792,80,0.10101010101010101
2019,20178,20,362,59,0.16298342541436464
2020,20178,20,362,63,0.17403314917127072
2021,20178,20,363,51,0.14049586776859505
2022,20178,20,364,32,0.08791208791208792
2023,20178,20,365,36,0.09863013698630137
2024,20178,20,367,16,0.043596730245231606
2025,20178,20,368,9,0.024456521739130436
2019,20179,20,106,0,0.0
2020,20179,20,106,6,0.05660377358490566
2021,20179,20,106,5,0.04716981132075472
2022,20179,20,107,5,0.04672897196261682
2023,20179,20,107,0,0.0
2024,20179,20,107,0,0.0
2025,20179,20,108,0,0.0
2019,20180,20,160,4,0.025
2020,20180,20,160,4,0.025
2021,20180,20,160,0,0.0
2022,20180,20,161,1,0.006211180124223602
2023,20180,20,161,0,0.0
2024,20180,20,162,0,0.0
2025,20180,20,163,1,0.006134969325153374
2019,20181,20,27,5,0.18518518518518517
2020,20181,20,27,8,0.2962962962962963
2021,20181,20,27,8,0.2962962962962963
2022,20181,20,27,4,0.14814814814814814
2023,20181,20,27,2,0.07407407407407407
2024,20181,20,27,0,0.0
2025,20181,20,27,0,0.0
2019,20182,20,104,35,0.33653846153846156
2020,20182,20,104,39,0.375
2021,20182,20,104,16,0.15384615384615385
2022,20182,20,105,9,0.08571428571428572
2023,20182,20,105,16,0.1523809523809524
2024,20182,20,105,9,0.08571428571428572
2025,20182,20,106,27,0.25471698113207547
2019,20183,20,146,8,0.0547945205479452
2020,20183,20,146,16,0.1095890410958904
2021,20183,20,146,13,0.08904109589041095
2022,20183,20,147,3,0.02040816326530612
2023,20183,20,147,0,0.0
2024,20183,20,148,0,0.0
2025,20183,20,149,0,0.0
2019,20184,20,8937,2465,0.2758196262727985
2020,20184,20,8937,2718,0.3041289023162135
2021,20184,20,8960,2128,0.2375
2022,20184,20,8983,899,0.10007792496938663
2023,20184,20,9012,611,0.06779849090102086
2024,20184,20,9049,434,0.04796110067410764
2025,20184,20,9097,524,0.057601407057271625
2019,20185,20,877,54,0.06157354618015964
2020,20185,20,877,81,0.09236031927023945
2021,20185,20,879,31,0.03526734926052332
2022,20185,20,882,27,0.030612244897959183
2023,20185,20,884,23,0.026018099547511313
2024,20185,20,888,18,0.02027027027027027
2025,20185,20,893,52,0.05823068309070549
2019,20186,20,55,3,0.05454545454545454
2020,20186,20,55,3,0.05454545454545454
2021,20186,20,55,2,0.03636363636363636
2022,20186,20,55,0,0.0
2023,20186,20,55,0,0.0
2024,20186,20,56,0,0.0
2025,20186,20,56,0,0.0
2019,20187,20,113,37,0.3274336283185841
2020,20187,20,113,25,0.22123893805309736
2021,20187,20,113,14,0.12389380530973451
2022,20187,20,114,13,0.11403508771929824
2023,20187,20,114,20,0.17543859649122806
2024,20187,20,114,16,0.14035087719298245
2025,20187,20,115,10,0.08695652173913043
2019,20188,20,870,26,0.029885057471264367
2020,20188,20,870,30,0.034482758620689655
2021,20188,20,872,20,0.022935779816513763
2022,20188,20,874,8,0.009153318077803204
2023,20188,20,877,26,0.029646522234891677
2024,20188,20,881,57,0.06469920544835414
2025,20188,20,886,68,0.07674943566591422
2019,20189,20,425,9,0.021176470588235293
2020,20189,20,425,15,0.03529411764705882
2021,20189,20,426,8,0.018779342723004695
2022,20189,20,427,0,0.0
2023,20189,20,429,0,0.0
2024,20189,20,430,0,0.0
2025,20189,20,433,0,0.0
2019,20190,20,1754,290,0.1653363740022805
2020,20190,20,1754,283,0.161345496009122
2021,20190,20,1759,166,0.09437180216031836
2022,20190,20,1763,128,0.07260351673284175
2023,20190,20,1769,147,0.08309779536461277
2024,20190,20,1776,62,0.03490990990990991
2025,20190,20,1785,44,0.02464985994397759
2019,20191,20,15,5,0.3333333333333333
2020,20191,20,15,5,0.3333333333333333
2021,20191,20,15,3,0.2
2022,20191,20,15,1,0.06666666666666667
2023,20191,20,15,0,0.0
2024,20191,20,15,0,0.0
2025,20191,20,15,0,0.0
2019,20192,20,67,11,0.16417910447761194
2020,20192,20,67,8,0.11940298507462686
2021,20192,20,67,9,0.13432835820895522
2022,20192,20,67,4,0.05970149253731343
2023,20192,20,68,0,0.0
2024,20192,20,68,0,0.0
2025,20192,20,68,4,0.058823529411764705
2019,20193,20,180,17,0.09444444444444444
2020,20193,20,180,15,0.08333333333333333
2021,20193,20,180,13,0.07222222222222222
2022,20193,20,181,10,0.055248618784530384
2023,20193,20,182,5,0.027472527472527472
2024,20193,20,182,0,0.0
2025,20193,20,183,2,0.01092896174863388
2019,20194,20,101,2,0.019801980198019802
2020,20194,20,101,2,0.019801980198019802
2021,20194,20,101,4,0.039603960396039604
2022,20194,20,102,6,0.058823529411764705
2023,20194,20,102,2,0.0196078431372549
2024,20194,20,102,0,0.0
2025,20194,20,103,11,0.10679611650485436
2019,20195,20,68,4,0.058823529411764705
2020,20195,20,68,5,0.07352941176470588
2021,20195,20,68,8,0.11764705882352941
2022,20195,20,68,1,0.014705882352941176
2023,20195,20,69,1,0.014492753623188406
2024,20195,20,69,0,0.0
2025,20195,20,69,0,0.0
2019,20196,20,28,1,0.03571428571428571
2020,20196,20,28,4,0.14285714285714285
2021,20196,20,28,7,0.25
2022,20196,20,28,4,0.14285714285714285
2023,20196,20,28,2,0.07142857142857142
2024,20196,20,28,0,0.0
2025,20196,20,29,0,0.0
2019,20197,20,207,40,0.1932367149758454
2020,20197,20,207,34,0.1642512077294686
2021,20197,20,208,9,0.04326923076923077
2022,20197,20,208,7,0.03365384615384615
2023,20197,20,209,3,0.014354066985645933
2024,20197,20,210,4,0.01904761904761905
2025,20197,20,211,2,0.009478672985781991
2019,20198,20,1879,153,0.08142629058009579
2020,20198,20,1879,259,0.1378392762107504
2021,20198,20,1884,369,0.19585987261146498
2022,20198,20,1889,234,0.12387506617257808
2023,20198,20,1895,50,0.026385224274406333
2024,20198,20,1903,3,0.0015764582238570678
2025,20198,20,1913,24,0.012545739675901725
2019,20199,20,29,2,0.06896551724137931
2020,20199,20,29,2,0.06896551724137931
2021,20199,20,29,3,0.10344827586206896
2022,20199,20,29,0,0.0
2023,20199,20,29,0,0.0
2024,20199,20,29,0,0.0
2025,20199,20,30,0,0.0
2019,20200,20,359,21,0.0584958217270195
2020,20200,20,359,24,0.06685236768802229
2021,20200,20,360,20,0.05555555555555555
2022,20200,20,361,10,0.027700831024930747
2023,20200,20,362,3,0.008287292817679558
2024,20200,20,364,0,0.0
2025,20200,20,365,0,0.0
2019,20201,20,139,7,0.050359712230215826
2020,20201,20,139,24,0.17266187050359713
2021,20201,20,139,38,0.2733812949640288
2022,20201,20,140,40,0.2857142857142857
2023,20201,20,140,15,0.10714285714285714
2024,20201,20,141,0,0.0
2025,20201,20,141,3,0.02127659574468085
2019,20202,20,385,42,0.10909090909090909
2020,20202,20,385,41,0.10649350649350649
2021,20202,20,386,25,0.06476683937823834
2022,20202,20,387,11,0.028423772609819122
2023,20202,20,388,0,0.0
2024,20202,20,390,1,0.002564102564102564
2025,20202,20,392,4,0.01020408163265306
2019,20203,20,500,221,0.442
2020,20203,20,500,329,0.658
2021,20203,20,501,346,0.6906187624750499
2022,20203,20,503,172,0.341948310139165
2023,20203,20,504,108,0.21428571428571427
2024,20203,20,506,93,0.18379446640316205
2025,20203,20,509,55,0.10805500982318271
2019,20204,20,45,12,0.26666666666666666
2020,20204,20,45,14,0.3111111111111111
2021,20204,20,45,7,0.15555555555555556
2022,20204,20,45,4,0.08888888888888889
2023,20204,20,45,2,0.044444444444444446
2024,20204,20,46,0,0.0
2025,20204,20,46,0,0.0
2019,20205,20,1633,440,0.2694427434170239
2020,20205,20,1633,452,0.2767911818738518
2021,20205,20,1637,281,0.17165546731826511
2022,20205,20,1641,182,0.11090798293723339
2023,20205,20,1647,16,0.009714632665452338
2024,20205,20,1653,2,0.0012099213551119178
2025,20205,20,1662,27,0.016245487364620937
2019,20206,20,138,7,0.050724637681159424
2020,20206,20,138,7,0.050724637681159424
2021,20206,20,138,3,0.021739130434782608
2022,20206,20,139,5,0.03597122302158273
2023,20206,20,139,11,0.07913669064748201
2024,20206,20,140,1,0.007142857142857143
2025,20206,20,140,4,0.02857142857142857
2019,20207,20,1753,574,0.32743867655447806
2020,20207,20,1753,660,0.3764974329720479
2021,20207,20,1757,188,0.10700056915196357
2022,20207,20,1762,125,0.07094211123723042
2023,20207,20,1768,94,0.053167420814479636
2024,20207,20,1775,52,0.029295774647887324
2025,20207,20,1784,29,0.016255605381165918
2019,20208,20,547,23,0.04204753199268738
2020,20208,20,547,21,0.038391224862888484
2021,20208,20,548,17,0.03102189781021898
2022,20208,20,550,10,0.01818181818181818
2023,20208,20,552,7,0.012681159420289856
2024,20208,20,554,3,0.005415162454873646
2025,20208,20,557,1,0.0017953321364452424
2019,20209,20,57,3,0.05263157894736842
2020,20209,20,57,4,0.07017543859649122
2021,20209,20,57,1,0.017543859649122806
2022,20209,20,57,1,0.017543859649122806
2023,20209,20,57,0,0.0
2024,20209,20,58,0,0.0
2025,20209,20,58,0,0.0
2019,20210,20,708,30,0.0423728813559322
2020,20210,20,708,48,0.06779661016949153
2021,20210,20,710,76,0.10704225352112676
2022,20210,20,712,51,0.07162921348314606
2023,20210,20,714,35,0.049019607843137254
2024,20210,20,717,4,0.005578800557880056
2025,20210,20,721,6,0.008321775312066574
2019,20211,20,327,92,0.28134556574923547
2020,20211,20,327,116,0.3547400611620795
2021,20211,20,328,13,0.039634146341463415
2022,20211,20,329,0,0.0
2023,20211,20,330,0,0.0
2024,20211,20,331,0,0.0
2025,20211,20,333,0,0.0
2019,20212,20,272,13,0.04779411764705882
2020,20212,20,272,15,0.05514705882352941
2021,20212,20,273,32,0.11721611721611722
2022,20212,20,273,27,0.0989010989010989
2023,20212,20,274,12,0.043795620437956206
2024,20212,20,275,0,0.0
2025,20212,20,277,0,0.0
2019,20213,20,430,7,0.01627906976744186
2020,20213,20,430,8,0.018604651162790697
2021,20213,20,431,3,0.0069605568445475635
2022,20213,20,432,0,0.0
2023,20213,20,434,0,0.0
2024,20213,20,435,0,0.0
2025,20213,20,438,0,0.0
2019,20214,20,221,13,0.058823529411764705
2020,20214,20,221,29,0.13122171945701358
2021,20214,20,222,29,0.13063063063063063
2022,20214,20,222,14,0.06306306306306306
2023,20214,20,223,32,0.14349775784753363
2024,20214,20,224,27,0.12053571428571429
2025,20214,20,225,8,0.035555555555555556
2019,20215,20,50,6,0.12
2020,20215,20,50,7,0.14
2021,20215,20,50,11,0.22
2022,20215,20,50,5,0.1
2023,20215,20,50,2,0.04
2024,20215,20,51,0,0.0
2025,20215,20,51,0,0.0
2019,20216,20,114,13,0.11403508771929824
2020,20216,20,114,11,0.09649122807017543
2021,20216,20,114,8,0.07017543859649122
2022,20216,20,115,5,0.043478260869565216
2023,20216,20,115,4,0.034782608695652174
2024,20216,20,115,0,0.0
2025,20216,20,116,0,0.0
2019,20217,20,253,54,0.2134387351778656
2020,20217,20,253,56,0.22134387351778656
2021,20217,20,254,24,0.09448818897637795
2022,20217,20,254,15,0.05905511811023622
2023,20217,20,255,11,0.043137254901960784
2024,20217,20,256,0,0.0
2025,20217,20,258,0,0.0
2019,20218,20,44,6,0.13636363636363635
2020,20218,20,44,7,0.1590909090909091
2021,20218,20,44,7,0.1590909090909091
2022,20218,20,44,0,0.0
2023,20218,20,44,0,0.0
2024,20218,20,45,0,0.0
2025,20218,20,45,0,0.0
2019,20219,20,166,8,0.04819277108433735
2020,20219,20,166,10,0.060240963855421686
2021,20219,20,166,13,0.0783132530120482
2022,20219,20,167,5,0.029940119760479042
2023,20219,20,167,0,0.0
2024,20219,20,168,0,0.0
2025,20219,20,169,0,0.0
2019,20220,20,251,3,0.01195219123505976
2020,20220,20,251,3,0.01195219123505976
2021,20220,20,252,7,0.027777777777777776
2022,20220,20,252,6,0.023809523809523808
2023,20220,20,253,6,0.023715415019762844
2024,20220,20,254,1,0.003937007874015748
2025,20220,20,256,0,0.0
2019,20221,20,77,8,0.1038961038961039
2020,20221,20,77,14,0.18181818181818182
2021,20221,20,77,29,0.37662337662337664
2022,20221,20,77,17,0.22077922077922077
2023,20221,20,78,7,0.08974358974358974
2024,20221,20,78,1,0.01282051282051282
2025,20221,20,78,3,0.038461538461538464
2019,20222,20,81,4,0.04938271604938271
2020,20222,20,81,11,0.13580246913580246
2021,20222,20,81,14,0.1728395061728395
2022,20222,20,81,9,0.1111111111111111
2023,20222,20,82,5,0.06097560975609756
2024,20222,20,82,0,0.0
2025,20222,20,82,0,0.0
2019,20223,20,43,31,0.7209302325581395
2020,20223,20,43,40,0.9302325581395349
2021,20223,20,43,15,0.3488372093023256
2022,20223,20,43,7,0.16279069767441862
2023,20223,20,43,4,0.09302325581395349
2024,20223,20,44,0,0.0
2025,20223,20,44,0,0.0
2019,20224,20,29,2,0.06896551724137931
2020,20224,20,29,2,0.06896551724137931
2021,20224,20,29,8,0.27586206896551724
2022,20224,20,29,5,0.1724137931034483
2023,20224,20,29,5,0.1724137931034483
2024,20224,20,29,0,0.0
2025,20224,20,30,0,0.0
2019,20225,20,651,33,0.05069124423963134
2020,20225,20,651,39,0.059907834101382486
2021,20225,20,653,7,0.010719754977029096
2022,20225,20,654,4,0.0061162079510703364
2023,20225,20,656,0,0.0
2024,20225,20,659,0,0.0
2025,20225,20,663,4,0.006033182503770739
2019,20226,20,265,7,0.026415094339622643
2020,20226,20,265,7,0.026415094339622643
2021,20226,20,266,5,0.018796992481203006
2022,20226,20,266,0,0.0
2023,20226,20,267,0,0.0
2024,20226,20,268,0,0.0
2025,20226,20,270,0,0.0
2019,20227,20,780,114,0.14615384615384616
2020,20227,20,780,99,0.12692307692307692
2021,20227,20,782,79,0.1010230179028133
2022,20227,20,784,55,0.07015306122448979
2023,20227,20,787,52,0.06607369758576874
2024,20227,20,790,36,0.04556962025316456
2025,20227,20,794,31,0.03904282115869018
2019,20228,20,49,2,0.04081632653061224
2020,20228,20,49,2,0.04081632653061224
2021,20228,20,49,3,0.061224489795918366
2022,20228,20,49,1,0.02040816326530612
2023,20228,20,49,0,0.0
2024,20228,20,50,6,0.12
2025,20228,20,50,0,0.0
2019,20229,20,1460,6,0.00410958904109589
2020,20229,20,1460,63,0.04315068493150685
2021,20229,20,1464,7,0.0047814207650273225
2022,20229,20,1468,7,0.004768392370572207
2023,20229,20,1472,8,0.005434782608695652
2024,20229,20,1478,5,0.0033829499323410014
2025,20229,20,1486,6,0.004037685060565276
2019,20230,20,71,23,0.323943661971831
2020,20230,20,71,37,0.5211267605633803
2021,20230,20,71,27,0.38028169014084506
2022,20230,20,71,15,0.2112676056338028
2023,20230,20,72,0,0.0
2024,20230,20,72,0,0.0
2025,20230,20,72,0,0.0
2019,20231,20,469,5,0.010660980810234541
2020,20231,20,469,6,0.01279317697228145
2021,20231,20,470,4,0.00851063829787234
2022,20231,20,471,1,0.0021231422505307855
2023,20231,20,473,0,0.0
2024,20231,20,475,0,0.0
2025,20231,20,477,0,0.0
2019,20232,20,1641,301,0.1834247410115783
2020,20232,20,1641,351,0.21389396709323583
2021,20232,20,1645,263,0.15987841945288753
2022,20232,20,1649,177,0.10733778047301394
2023,20232,20,1655,124,0.07492447129909366
2024,20232,20,1662,63,0.03790613718411552
2025,20232,20,1670,66,0.03952095808383234
2019,20233,20,134,9,0.06716417910447761
2020,20233,20,134,10,0.07462686567164178
2021,20233,20,134,13,0.09701492537313433
2022,20233,20,135,11,0.08148148148148149
2023,20233,20,135,8,0.05925925925925926
2024,20233,20,136,1,0.007352941176470588
2025,20233,20,136,1,0.007352941176470588
2019,20234,20,466,66,0.14163090128755365
2020,20234,20,466,42,0.09012875536480687
2021,20234,20,467,39,0.0835117773019272
2022,20234,20,468,37,0.07905982905982906
2023,20234,20,470,87,0.1851063829787234
2024,20234,20,472,47,0.09957627118644068
2025,20234,20,474,39,0.08227848101265822
2019,20235,20,371,29,0.07816711590296496
2020,20235,20,371,45,0.12129380053908356
2021,20235,20,372,55,0.1478494623655914
2022,20235,20,373,32,0.08579088471849866
2023,20235,20,374,31,0.08288770053475936
2024,20235,20,376,13,0.034574468085106384
2025,20235,20,378,20,0.05291005291005291
2019,20236,20,102,34,0.3333333333333333
2020,20236,20,102,33,0.3235294117647059
2021,20236,20,102,3,0.029411764705882353
2022,20236,20,103,1,0.009708737864077669
2023,20236,20,103,0,0.0
2024,20236,20,103,0,0.0
2025,20236,20,104,0,0.0
2019,20237,20,122,25,0.20491803278688525
2020,20237,20,122,28,0.22950819672131148
2021,20237,20,122,10,0.08196721311475409
2022,20237,20,123,3,0.024390243902439025
2023,20237,20,123,1,0.008130081300813009
2024,20237,20,124,1,0.008064516129032258
2025,20237,20,124,0,0.0
2019,20238,20,86,6,0.06976744186046512
2020,20238,20,86,4,0.046511627906976744
2021,20238,20,86,6,0.06976744186046512
2022,20238,20,86,1,0.011627906976744186
2023,20238,20,87,0,0.0
2024,20238,20,87,0,0.0
2025,20238,20,88,0,0.0
2019,20239,20,45,9,0.2
